video;frame_idx;num_frames;gt_label;video_path;no_temp_method;no_temp_method_dir;temp_method_motion_block.AccMotionDet;temp_method_motion_block.AccMotionDet_dir
aihub__lb_smoke__6170.mp4;292;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;293;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;294;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;295;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;296;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;297;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;298;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;299;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;300;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;301;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;302;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;303;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;304;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;305;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;306;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;307;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;338;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;339;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;340;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;341;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;342;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;343;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;344;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;345;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;346;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;347;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;348;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;349;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;350;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;351;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;352;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;357;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;358;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;359;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6170.mp4;360;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6170.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6351.mp4;1;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6351.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6351.mp4;2;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6351.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6383.mp4;1;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6383.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6383.mp4;2;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6383.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6384.mp4;1;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6384.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6384.mp4;2;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6384.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6384.mp4;3;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6384.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6384.mp4;353;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6384.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6384.mp4;354;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6384.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6384.mp4;355;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6384.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6384.mp4;356;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6384.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
aihub__lb_smoke__6502.mp4;1;360;fire_smoke;/mnt/e/SyncData/paper2_main/datasets/UFireIndoorFull/test/test_firesmoke/aihub__lb_smoke__6502.mp4;smokeonly;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_no_temp_method__af4b0d32a3d2__20260330.205208;skipped;/mnt/e/SyncData/paper2_main/zout/___reports/on_test_set/baseline_vs_accMotion_for_quality_vis/MainPC__ds_UFireIndoorTest__mt_temp_method_motion_block__e1ccb7b889a0__20260421.145709
