video_path;width;height;frame_count;fps;file_name;dataset_name;video_label
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__controlled3.avi;400;256;208;15;bilkent_VisiFire__lb_fire__controlled3.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__forest1.avi;400;256;200;15;bilkent_VisiFire__lb_fire__forest1.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__forest2.avi;400;256;245;15;bilkent_VisiFire__lb_fire__forest2.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__forest3.avi;400;256;255;15;bilkent_VisiFire__lb_fire__forest3.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__forest4.avi;400;256;219;15;bilkent_VisiFire__lb_fire__forest4.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__forest5.avi;400;256;216;15;bilkent_VisiFire__lb_fire__forest5.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__ForestFire1.avi;400;256;218;15;bilkent_VisiFire__lb_fire__ForestFire1.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/pos/FIRESENSE__lb_fire__posVideo11.870.avi;400;256;178;15;FIRESENSE__lb_fire__posVideo11.870.avi;FIRESENSE;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire10.avi;400;256;219;15;Mivia__lb_fire__fire10.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire11.avi;400;256;216;15;Mivia__lb_fire__fire11.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire12.avi;400;256;218;15;Mivia__lb_fire__fire12.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire3.avi;400;256;260;15;Mivia__lb_fire__fire3.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire4.avi;400;256;246;15;Mivia__lb_fire__fire4.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire5.avi;400;256;208;15;Mivia__lb_fire__fire5.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire7.avi;400;256;200;15;Mivia__lb_fire__fire7.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire8.avi;400;256;245;15;Mivia__lb_fire__fire8.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire9.avi;400;256;255;15;Mivia__lb_fire__fire9.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_008.avi;400;256;218;15;FiSmo__lb_firesmoke__fireVid_008.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_019.avi;400;256;260;15;FiSmo__lb_firesmoke__fireVid_019.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_020.avi;400;256;246;15;FiSmo__lb_firesmoke__fireVid_020.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_021.avi;400;256;208;15;FiSmo__lb_firesmoke__fireVid_021.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_024.avi;400;256;200;15;FiSmo__lb_firesmoke__fireVid_024.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__fire1.avi;320;240;708;15;bilkent_VisiFire__lb_fire__fire1.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire1.avi;320;240;708;15;Mivia__lb_fire__fire1.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_025.avi;320;240;708;15;FiSmo__lb_firesmoke__fireVid_025.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sMoky.avi;320;240;900;15;bilkent_VisiFire__lb_smoke__sMoky.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sWindow.avi;320;240;244;15;bilkent_VisiFire__lb_smoke__sWindow.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/AccidentsInaTunnel/bilkent_VisiFire__lb_smoke__TunnelAccident1.avi;320;240;191;15;bilkent_VisiFire__lb_smoke__TunnelAccident1.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/AccidentsInaTunnel/bilkent_VisiFire__lb_smoke__TunnelAccident2.avi;320;240;394;15;bilkent_VisiFire__lb_smoke__TunnelAccident2.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/AccidentsInaTunnel/bilkent_VisiFire__lb_smoke__TunnelAccident3.avi;320;240;102;15;bilkent_VisiFire__lb_smoke__TunnelAccident3.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire15.avi;320;240;244;15;Mivia__lb_smoke__fire15.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos08.824.avi;320;240;363;15;FIRESENSE__lb_smoketestpos08.824.avi;FIRESENSE;smoketestpos08.824.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos03.819.avi;320;240;322;14.999925;FIRESENSE__lb_smoketestpos03.819.avi;FIRESENSE;smoketestpos03.819.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_none__fire31.avi;800;600;1496;14.998;Mivia__lb_none__fire31.avi;Mivia;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_044.mp4;320;240;161;14.91618524;FiSmo__lb_firesmoke__rescuer_044.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_056.mp4;320;240;160;14.8984577;FiSmo__lb_firesmoke__rescuer_056.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_055.mp4;320;240;160;14.89839604;FiSmo__lb_firesmoke__rescuer_055.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_060.mp4;320;240;163;14.89668282;FiSmo__lb_firesmoke__rescuer_060.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_050.mp4;320;240;218;14.89637453;FiSmo__lb_firesmoke__rescuer_050.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_049.mp4;320;240;179;14.88769081;FiSmo__lb_firesmoke__rescuer_049.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_046.mp4;320;240;238;14.88305132;FiSmo__lb_firesmoke__rescuer_046.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_042.mp4;320;240;246;14.87869229;FiSmo__lb_firesmoke__rescuer_042.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_027.mp4;320;240;200;14.87777905;FiSmo__lb_firesmoke__fireVid_027.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_061.mp4;320;240;202;14.87756695;FiSmo__lb_firesmoke__rescuer_061.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_048.mp4;320;240;238;14.87619836;FiSmo__lb_firesmoke__rescuer_048.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_040.mp4;320;240;238;14.87616737;FiSmo__lb_firesmoke__rescuer_040.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_026.mp4;320;240;235;14.87359554;FiSmo__lb_firesmoke__fireVid_026.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_039.mp4;320;240;220;14.87139622;FiSmo__lb_firesmoke__rescuer_039.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid42.mp4;1920;1080;384;14.59527258;FireNet__lb_firesmoke__FireVid42.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/RESCUER-videos/videos/FiSmo__lb_firesmoke__rescuer_043.mp4;320;240;134;14.47106806;FiSmo__lb_firesmoke__rescuer_043.mp4;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid64.mp4;1920;1080;102;14.28635902;FireNet__lb_firesmoke__FireVid64.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid49.mp4;1920;1080;231;14.2861364;FireNet__lb_firesmoke__FireVid49.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sEmptyR2.avi;320;240;342;14.28571429;bilkent_VisiFire__lb_smoke__sEmptyR2.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire24.avi;320;240;342;14.28571429;Mivia__lb_smoke__fire24.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid63.mp4;1920;1080;101;14.28275134;FireNet__lb_firesmoke__FireVid63.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid57.mp4;1920;1080;191;14.28008912;FireNet__lb_firesmoke__FireVid57.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid44.mp4;1920;1080;80;14.27475331;FireNet__lb_firesmoke__FireVid44.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid43.mp4;1920;1080;85;14.2740658;FireNet__lb_firesmoke__FireVid43.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid62.mp4;1920;1080;190;14.26494253;FireNet__lb_firesmoke__FireVid62.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid52.mp4;1920;1080;42;14.2646354;FireNet__lb_firesmoke__FireVid52.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid58.mp4;1920;1080;65;14.26446563;FireNet__lb_firesmoke__FireVid58.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid53.mp4;1920;1080;178;14.2590374;FireNet__lb_firesmoke__FireVid53.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid61.mp4;1920;1080;148;14.2554116;FireNet__lb_firesmoke__FireVid61.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid59.mp4;1920;1080;225;14.24217893;FireNet__lb_firesmoke__FireVid59.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid56.mp4;1920;1080;51;14.23582465;FireNet__lb_firesmoke__FireVid56.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid54.mp4;1920;1080;137;14.2317783;FireNet__lb_firesmoke__FireVid54.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid47.mp4;1920;1080;232;14.23100437;FireNet__lb_firesmoke__FireVid47.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid48.mp4;1920;1080;146;14.21974814;FireNet__lb_firesmoke__FireVid48.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid60.mp4;1920;1080;150;14.20734088;FireNet__lb_firesmoke__FireVid60.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid55.mp4;1920;1080;23;14.18634136;FireNet__lb_firesmoke__FireVid55.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid46.mp4;1920;1080;82;14.15284303;FireNet__lb_firesmoke__FireVid46.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid50.mp4;1920;1080;23;13.91110335;FireNet__lb_firesmoke__FireVid50.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FireNet/fire/FireNet__lb_firesmoke__FireVid51.mp4;1920;1080;8;13.21294869;FireNet__lb_firesmoke__FireVid51.mp4;FireNet;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/Smoke_Far/bilkent_VisiFire__lb_smoke__Colakli_Smoke_Output.avi;720;576;401;10;bilkent_VisiFire__lb_smoke__Colakli_Smoke_Output.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/Smoke_Far/bilkent_VisiFire__lb_smoke__sorgun1.avi;720;576;609;10;bilkent_VisiFire__lb_smoke__sorgun1.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire29.avi;720;576;609;10;Mivia__lb_smoke__fire29.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/Smoke_Far/bilkent_VisiFire__lb_smoke__ISYAM_Smoke_Output.avi;720;480;85;10;bilkent_VisiFire__lb_smoke__ISYAM_Smoke_Output.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire21.avi;720;480;85;10;Mivia__lb_smoke__fire21.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/pos/FIRESENSE__lb_fire__posVideo1.868.avi;352;288;293;10;FIRESENSE__lb_fire__posVideo1.868.avi;FIRESENSE;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/pos/FIRESENSE__lb_fire__posVideo6.875.avi;352;288;258;10;FIRESENSE__lb_fire__posVideo6.875.avi;FIRESENSE;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_firesmoke__video3.avi;352;288;293;10;VSD3__lb_firesmoke__video3.avi;VSD3;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/Smoke_Far/bilkent_VisiFire__lb_smoke__Factory_Smoke_Output.avi;352;288;143;10;bilkent_VisiFire__lb_smoke__Factory_Smoke_Output.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/Smoke_Far/bilkent_VisiFire__lb_smoke__Smoke_Manavgat_Output.avi;352;288;606;10;bilkent_VisiFire__lb_smoke__Smoke_Manavgat_Output.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire18.avi;352;288;606;10;Mivia__lb_smoke__fire18.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire25.avi;352;288;143;10;Mivia__lb_smoke__fire25.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__barbeq.avi;320;240;439;10;bilkent_VisiFire__lb_fire__barbeq.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Fire Clips/bilkent_VisiFire__lb_fire__fBackYardFire.avi;320;240;1201;10;bilkent_VisiFire__lb_fire__fBackYardFire.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Other Clips/bilkent_VisiFire__lb_fire__barbeqraw.avi;320;240;439;10;bilkent_VisiFire__lb_fire__barbeqraw.avi;bilkent_VisiFire;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/pos/FIRESENSE__lb_fire__posVideo7.876.avi;320;240;547;10;FIRESENSE__lb_fire__posVideo7.876.avi;FIRESENSE;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_fire__fire6.avi;320;240;1201;10;Mivia__lb_fire__fire6.avi;Mivia;fire
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_018.avi;320;240;439;10;FiSmo__lb_firesmoke__fireVid_018.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FiSmo/FireVid/FireVid/videos/FiSmo__lb_firesmoke__fireVid_022.avi;320;240;1201;10;FiSmo__lb_firesmoke__fireVid_022.avi;FiSmo;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP31.mp4;320;240;155;10;DFire__lb_none__FP31.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_none__FP32.mp4;320;240;160;10;DFire__lb_none__FP32.mp4;DFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_none__CarLights1.avi;320;240;155;10;bilkent_VisiFire__lb_none__CarLights1.avi;bilkent_VisiFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_none__CarLights2.avi;320;240;160;10;bilkent_VisiFire__lb_none__CarLights2.avi;bilkent_VisiFire;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/fire video/VSD3__lb_none__video12.avi;320;240;155;10;VSD3__lb_none__video12.avi;VSD3;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo2.859.avi;320;240;155;10;FIRESENSE__lb_none__negsVideo2.859.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/fire_videos.1406/neg/FIRESENSE__lb_none__negsVideo3.860.avi;320;240;160;10;FIRESENSE__lb_none__negsVideo3.860.avi;FIRESENSE;none
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sBehindtheFence.avi;320;240;630;10;bilkent_VisiFire__lb_smoke__sBehindtheFence.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sBtFence2.avi;320;240;1400;10;bilkent_VisiFire__lb_smoke__sBtFence2.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/bilkent_VisiFire__lb_smoke__sWasteBasket.avi;320;240;900;10;bilkent_VisiFire__lb_smoke__sWasteBasket.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire16.avi;320;240;900;10;Mivia__lb_smoke__fire16.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire19.avi;320;240;630;10;Mivia__lb_smoke__fire19.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire27.avi;320;240;1400;10;Mivia__lb_smoke__fire27.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos06.822.avi;320;240;201;10;FIRESENSE__lb_smoketestpos06.822.avi;FIRESENSE;smoketestpos06.822.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos07.823.avi;320;240;701;10;FIRESENSE__lb_smoketestpos07.823.avi;FIRESENSE;smoketestpos07.823.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Forest Smoke Clips/bilkent_VisiFire__lb_smoke__20090409 ManavgatTEst.avi;320;240;5960;9;bilkent_VisiFire__lb_smoke__20090409 ManavgatTEst.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire20.avi;320;240;5960;9;Mivia__lb_smoke__fire20.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Forest Smoke Clips/bilkent_VisiFire__lb_smoke__20070817_Aksehir_Duman_Test5_en_Iyisi_near_487_frame.avi;720;576;6103;7;bilkent_VisiFire__lb_smoke__20070817_Aksehir_Duman_Test5_en_Iyisi_near_487_frame.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Forest Smoke Clips/bilkent_VisiFire__lb_smoke__Pelco_Colakli.avi;720;576;851;7;bilkent_VisiFire__lb_smoke__Pelco_Colakli.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/bilkent_VisiFire/Smoke Clips/Smoke_Far/bilkent_VisiFire__lb_smoke__Pelco_Colakli.avi;720;576;851;7;bilkent_VisiFire__lb_smoke__Pelco_Colakli.avi;bilkent_VisiFire;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire23.avi;720;576;6103;7;Mivia__lb_smoke__fire23.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/Mivia_fire/Mivia__lb_smoke__fire26.avi;720;576;851;7;Mivia__lb_smoke__fire26.avi;Mivia;smoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/FIRESENSE/smoke_videos.1407/pos/FIRESENSE__lb_smoketestpos05.821.avi;320;240;514;4.6905;FIRESENSE__lb_smoketestpos05.821.avi;FIRESENSE;smoketestpos05.821.avi
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP1.mp4;1280;720;60;2;DFire__lb_firesmoke__VP1.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP10.mp4;1280;720;60;2;DFire__lb_firesmoke__VP10.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP12.mp4;1280;720;60;2;DFire__lb_firesmoke__VP12.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP13.mp4;1280;720;60;2;DFire__lb_firesmoke__VP13.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP14.mp4;1280;720;60;2;DFire__lb_firesmoke__VP14.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP15.mp4;1280;720;60;2;DFire__lb_firesmoke__VP15.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP16.mp4;1280;720;60;2;DFire__lb_firesmoke__VP16.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP17.mp4;1280;720;60;2;DFire__lb_firesmoke__VP17.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP19.mp4;1280;720;60;2;DFire__lb_firesmoke__VP19.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP20.mp4;1280;720;60;2;DFire__lb_firesmoke__VP20.mp4;DFire;firesmoke
/mnt/c/Users/ha/Desktop/new_dataset/pool/DFire/test/DFire__lb_firesmoke__VP21.mp4;1280;720;60;2;DFire__lb_firesmoke__VP21.mp4;DFire;firesmoke
